geography,label,geo_level
14620,"Bradford, PA, Micropolitan Statistical Area",B
14660,"Brainerd, MN, Micropolitan Statistical Area",B
14700,"Branson, MO, Micropolitan Statistical Area",B
14720,"Breckenridge, CO, Micropolitan Statistical Area",B
14740,"Bremerton-Silverdale, WA, Metropolitan Statistical Area",B
14780,"Brenham, TX, Micropolitan Statistical Area",B
14820,"Brevard, NC, Micropolitan Statistical Area",B
14860,"Bridgeport-Stamford-Norwalk, CT, Metropolitan Statistical Area",B
15020,"Brookhaven, MS, Micropolitan Statistical Area",B
15060,"Brookings, OR, Micropolitan Statistical Area",B
15100,"Brookings, SD, Micropolitan Statistical Area",B
15180,"Brownsville-Harlingen, TX, Metropolitan Statistical Area",B
15220,"Brownwood, TX, Micropolitan Statistical Area",B
15260,"Brunswick, GA, Metropolitan Statistical Area",B
15340,"Bucyrus, OH, Micropolitan Statistical Area",B
15380,"Buffalo-Cheektowaga-Niagara Falls, NY, Metropolitan Statistical Area",B
15420,"Burley, ID, Micropolitan Statistical Area",B
15460,"Burlington, IA-IL, Micropolitan Statistical Area",B
15500,"Burlington, NC, Metropolitan Statistical Area",B
15540,"Burlington-South Burlington, VT, Metropolitan Statistical Area",B
15580,"Butte-Silver Bow, MT, Micropolitan Statistical Area",B
15620,"Cadillac, MI, Micropolitan Statistical Area",B
15660,"Calhoun, GA, Micropolitan Statistical Area",B
15680,"California-Lexington Park, MD, Metropolitan Statistical Area",B
15700,"Cambridge, MD, Micropolitan Statistical Area",B
15740,"Cambridge, OH, Micropolitan Statistical Area",B
15780,"Camden, AR, Micropolitan Statistical Area",B
15820,"Campbellsville, KY, Micropolitan Statistical Area",B
15860,"Cañon City, CO, Micropolitan Statistical Area",B
15900,"Canton, IL, Micropolitan Statistical Area",B
15940,"Canton-Massillon, OH, Metropolitan Statistical Area",B
15980,"Cape Coral-Fort Myers, FL, Metropolitan Statistical Area",B
16020,"Cape Girardeau, MO-IL, Metropolitan Statistical Area",B
16060,"Carbondale-Marion, IL, Metropolitan Statistical Area",B
16100,"Carlsbad-Artesia, NM, Micropolitan Statistical Area",B
16180,"Carson City, NV, Metropolitan Statistical Area",B
16220,"Casper, WY, Metropolitan Statistical Area",B
16260,"Cedar City, UT, Micropolitan Statistical Area",B
16300,"Cedar Rapids, IA, Metropolitan Statistical Area",B
16340,"Cedartown, GA, Micropolitan Statistical Area",B
16380,"Celina, OH, Micropolitan Statistical Area",B
16460,"Centralia, IL, Micropolitan Statistical Area",B
16500,"Centralia, WA, Micropolitan Statistical Area",B
16540,"Chambersburg-Waynesboro, PA, Metropolitan Statistical Area",B
16580,"Champaign-Urbana, IL, Metropolitan Statistical Area",B
16620,"Charleston, WV, Metropolitan Statistical Area",B
16660,"Charleston-Mattoon, IL, Micropolitan Statistical Area",B
16700,"Charleston-North Charleston, SC, Metropolitan Statistical Area",B
16740,"Charlotte-Concord-Gastonia, NC-SC, Metropolitan Statistical Area",B
16820,"Charlottesville, VA, Metropolitan Statistical Area",B
16860,"Chattanooga, TN-GA, Metropolitan Statistical Area",B
16940,"Cheyenne, WY, Metropolitan Statistical Area",B
16980,"Chicago-Naperville-Elgin, IL-IN-WI, Metropolitan Statistical Area",B
17020,"Chico, CA, Metropolitan Statistical Area",B
17060,"Chillicothe, OH, Micropolitan Statistical Area",B
17140,"Cincinnati, OH-KY-IN, Metropolitan Statistical Area",B
17200,"Claremont-Lebanon, NH-VT, Micropolitan Statistical Area",B
17220,"Clarksburg, WV, Micropolitan Statistical Area",B
17260,"Clarksdale, MS, Micropolitan Statistical Area",B
17300,"Clarksville, TN-KY, Metropolitan Statistical Area",B
17340,"Clearlake, CA, Micropolitan Statistical Area",B
17380,"Cleveland, MS, Micropolitan Statistical Area",B
17420,"Cleveland, TN, Metropolitan Statistical Area",B
17460,"Cleveland-Elyria, OH, Metropolitan Statistical Area",B
17500,"Clewiston, FL, Micropolitan Statistical Area",B
17540,"Clinton, IA, Micropolitan Statistical Area",B
17580,"Clovis, NM, Micropolitan Statistical Area",B
17620,"Coamo, PR, Micropolitan Statistical Area",B
17640,"Coco, PR, Micropolitan Statistical Area",B
17660,"Coeur d'Alene, ID, Metropolitan Statistical Area",B
17700,"Coffeyville, KS, Micropolitan Statistical Area",B
17740,"Coldwater, MI, Micropolitan Statistical Area",B
17780,"College Station-Bryan, TX, Metropolitan Statistical Area",B
17820,"Colorado Springs, CO, Metropolitan Statistical Area",B
17860,"Columbia, MO, Metropolitan Statistical Area",B
17900,"Columbia, SC, Metropolitan Statistical Area",B
17980,"Columbus, GA-AL, Metropolitan Statistical Area",B
18020,"Columbus, IN, Metropolitan Statistical Area",B
18060,"Columbus, MS, Micropolitan Statistical Area",B
18100,"Columbus, NE, Micropolitan Statistical Area",B
18140,"Columbus, OH, Metropolitan Statistical Area",B
18180,"Concord, NH, Micropolitan Statistical Area",B
18220,"Connersville, IN, Micropolitan Statistical Area",B
18260,"Cookeville, TN, Micropolitan Statistical Area",B
18300,"Coos Bay, OR, Micropolitan Statistical Area",B
18380,"Cordele, GA, Micropolitan Statistical Area",B
18420,"Corinth, MS, Micropolitan Statistical Area",B
18460,"Cornelia, GA, Micropolitan Statistical Area",B
18500,"Corning, NY, Micropolitan Statistical Area",B
18580,"Corpus Christi, TX, Metropolitan Statistical Area",B
18620,"Corsicana, TX, Micropolitan Statistical Area",B
18660,"Cortland, NY, Micropolitan Statistical Area",B
18700,"Corvallis, OR, Metropolitan Statistical Area",B
18740,"Coshocton, OH, Micropolitan Statistical Area",B
18780,"Craig, CO, Micropolitan Statistical Area",B
18820,"Crawfordsville, IN, Micropolitan Statistical Area",B
18860,"Crescent City, CA, Micropolitan Statistical Area",B
18880,"Crestview-Fort Walton Beach-Destin, FL, Metropolitan Statistical Area",B
18900,"Crossville, TN, Micropolitan Statistical Area",B
18980,"Cullman, AL, Micropolitan Statistical Area",B
19000,"Cullowhee, NC, Micropolitan Statistical Area",B
19060,"Cumberland, MD-WV, Metropolitan Statistical Area",B
19100,"Dallas-Fort Worth-Arlington, TX, Metropolitan Statistical Area",B
19140,"Dalton, GA, Metropolitan Statistical Area",B
19180,"Danville, IL, Metropolitan Statistical Area",B
19220,"Danville, KY, Micropolitan Statistical Area",B
19260,"Danville, VA, Micropolitan Statistical Area",B
19300,"Daphne-Fairhope-Foley, AL, Metropolitan Statistical Area",B
19340,"Davenport-Moline-Rock Island, IA-IL, Metropolitan Statistical Area",B
19380,"Dayton, OH, Metropolitan Statistical Area",B
19420,"Dayton, TN, Micropolitan Statistical Area",B
19460,"Decatur, AL, Metropolitan Statistical Area",B
19500,"Decatur, IL, Metropolitan Statistical Area",B
19540,"Decatur, IN, Micropolitan Statistical Area",B
19580,"Defiance, OH, Micropolitan Statistical Area",B
19620,"Del Rio, TX, Micropolitan Statistical Area",B
19660,"Deltona-Daytona Beach-Ormond Beach, FL, Metropolitan Statistical Area",B
19700,"Deming, NM, Micropolitan Statistical Area",B
19740,"Denver-Aurora-Lakewood, CO, Metropolitan Statistical Area",B
19760,"DeRidder, LA, Micropolitan Statistical Area",B
19780,"Des Moines-West Des Moines, IA, Metropolitan Statistical Area",B
19820,"Detroit-Warren-Dearborn, MI, Metropolitan Statistical Area",B
19860,"Dickinson, ND, Micropolitan Statistical Area",B
19940,"Dixon, IL, Micropolitan Statistical Area",B
19980,"Dodge City, KS, Micropolitan Statistical Area",B
20020,"Dothan, AL, Metropolitan Statistical Area",B
20060,"Douglas, GA, Micropolitan Statistical Area",B
20100,"Dover, DE, Metropolitan Statistical Area",B
20140,"Dublin, GA, Micropolitan Statistical Area",B
20180,"DuBois, PA, Micropolitan Statistical Area",B
20220,"Dubuque, IA, Metropolitan Statistical Area",B
20260,"Duluth, MN-WI, Metropolitan Statistical Area",B
20300,"Dumas, TX, Micropolitan Statistical Area",B
20340,"Duncan, OK, Micropolitan Statistical Area",B
20380,"Dunn, NC, Micropolitan Statistical Area",B
20420,"Durango, CO, Micropolitan Statistical Area",B
20460,"Durant, OK, Micropolitan Statistical Area",B
20500,"Durham-Chapel Hill, NC, Metropolitan Statistical Area",B
20540,"Dyersburg, TN, Micropolitan Statistical Area",B
20580,"Eagle Pass, TX, Micropolitan Statistical Area",B
20660,"Easton, MD, Micropolitan Statistical Area",B
20700,"East Stroudsburg, PA, Metropolitan Statistical Area",B
20740,"Eau Claire, WI, Metropolitan Statistical Area",B
20780,"Edwards, CO, Micropolitan Statistical Area",B
20820,"Effingham, IL, Micropolitan Statistical Area",B
20900,"El Campo, TX, Micropolitan Statistical Area",B
20940,"El Centro, CA, Metropolitan Statistical Area",B
20980,"El Dorado, AR, Micropolitan Statistical Area",B
21020,"Elizabeth City, NC, Micropolitan Statistical Area",B
21060,"Elizabethtown-Fort Knox, KY, Metropolitan Statistical Area",B
21120,"Elk City, OK, Micropolitan Statistical Area",B
21140,"Elkhart-Goshen, IN, Metropolitan Statistical Area",B
21180,"Elkins, WV, Micropolitan Statistical Area",B
21220,"Elko, NV, Micropolitan Statistical Area",B
21260,"Ellensburg, WA, Micropolitan Statistical Area",B
21300,"Elmira, NY, Metropolitan Statistical Area",B
21340,"El Paso, TX, Metropolitan Statistical Area",B
21380,"Emporia, KS, Micropolitan Statistical Area",B
21420,"Enid, OK, Micropolitan Statistical Area",B
21460,"Enterprise, AL, Micropolitan Statistical Area",B
21500,"Erie, PA, Metropolitan Statistical Area",B
