geography,label,geo_level
44,"Rhode Island",S
44001,"Bristol, RI",C
44003,"Kent, RI",C
44005,"Newport, RI",C
44007,"Providence, RI",C
44009,"Washington, RI",C
4439300,"Providence-Warwick, RI-MA (RI part)",M
4499999,"Nonmetropolitan, nonmicropolitan, RI",M
44440001,"Workforce Solutions of Providence/Cranston",W
44440002,"Workforce Partnership of Greater Rhode Island",W
