geography,label,geo_level
15,"Hawaii",S
15001,"Hawaii, HI",C
15003,"Honolulu, HI",C
15005,"Kalawao, HI",C
15007,"Kauai, HI",C
15009,"Maui, HI",C
1525900,"Hilo, HI",M
1527980,"Kahului-Wailuku-Lahaina, HI",M
1528180,"Kapaa, HI",M
1546520,"Urban Honolulu, HI",M
1599999,"Nonmetropolitan, nonmicropolitan, HI",M
15150001,"01 Hawaii WIB",W
15150003,"03 Honolulu WIB",W
15150007,"07 Kauai WIB",W
15150009,"09 Maui WIB",W
