geography,label,geo_level
48455,"Trinity, TX",C
48457,"Tyler, TX",C
48459,"Upshur, TX",C
48461,"Upton, TX",C
48463,"Uvalde, TX",C
48465,"Val Verde, TX",C
48467,"Van Zandt, TX",C
48469,"Victoria, TX",C
48471,"Walker, TX",C
48473,"Waller, TX",C
48475,"Ward, TX",C
48477,"Washington, TX",C
48479,"Webb, TX",C
48481,"Wharton, TX",C
48483,"Wheeler, TX",C
48485,"Wichita, TX",C
48487,"Wilbarger, TX",C
48489,"Willacy, TX",C
48491,"Williamson, TX",C
48493,"Wilson, TX",C
48495,"Winkler, TX",C
48497,"Wise, TX",C
48499,"Wood, TX",C
48501,"Yoakum, TX",C
48503,"Young, TX",C
48505,"Zapata, TX",C
48507,"Zavala, TX",C
4810180,"Abilene, TX",M
4810860,"Alice, TX",M
4811100,"Amarillo, TX",M
4811380,"Andrews, TX",M
4811980,"Athens, TX",M
4812420,"Austin-Round Rock-Georgetown, TX",M
4813060,"Bay City, TX",M
4813140,"Beaumont-Port Arthur, TX",M
4813300,"Beeville, TX",M
4813700,"Big Spring, TX",M
4814300,"Bonham, TX",M
4814420,"Borger, TX",M
4814780,"Brenham, TX",M
4815180,"Brownsville-Harlingen, TX",M
4815220,"Brownwood, TX",M
4817780,"College Station-Bryan, TX",M
4818580,"Corpus Christi, TX",M
4818620,"Corsicana, TX",M
4819100,"Dallas-Fort Worth-Arlington, TX",M
4819620,"Del Rio, TX",M
4820300,"Dumas, TX",M
4820580,"Eagle Pass, TX",M
4820900,"El Campo, TX",M
4821340,"El Paso, TX",M
4823240,"Fredericksburg, TX",M
4823620,"Gainesville, TX",M
4824180,"Granbury, TX",M
4825820,"Hereford, TX",M
4826420,"Houston-The Woodlands-Sugar Land, TX",M
4826660,"Huntsville, TX",M
4827380,"Jacksonville, TX",M
4828500,"Kerrville, TX",M
4828660,"Killeen-Temple, TX",M
4828780,"Kingsville, TX",M
4829500,"Lamesa, TX",M
4829700,"Laredo, TX",M
4830220,"Levelland, TX",M
4830980,"Longview, TX",M
4831180,"Lubbock, TX",M
4831260,"Lufkin, TX",M
4832580,"McAllen-Edinburg-Mission, TX",M
4833260,"Midland, TX",M
4833420,"Mineral Wells, TX",M
4834420,"Mount Pleasant, TX",M
4834860,"Nacogdoches, TX",M
4836220,"Odessa, TX",M
4837300,"Palestine, TX",M
4837420,"Pampa, TX",M
4837580,"Paris, TX",M
4837770,"Pearsall, TX",M
4837780,"Pecos, TX",M
4838380,"Plainview, TX",M
4838920,"Port Lavaca, TX",M
4839700,"Raymondville, TX",M
4840100,"Rio Grande City-Roma, TX",M
4840530,"Rockport, TX",M
4841660,"San Angelo, TX",M
4841700,"San Antonio-New Braunfels, TX",M
4843300,"Sherman-Denison, TX",M
4843660,"Snyder, TX",M
4844500,"Stephenville, TX",M
4844860,"Sulphur Springs, TX",M
4845020,"Sweetwater, TX",M
4845500,"Texarkana, TX-AR (TX part)",M
4846340,"Tyler, TX",M
4846620,"Uvalde, TX",M
4846900,"Vernon, TX",M
4847020,"Victoria, TX",M
4847380,"Waco, TX",M
4848660,"Wichita Falls, TX",M
4849820,"Zapata, TX",M
4899999,"Nonmetropolitan, nonmicropolitan, TX",M
48000001,"01 Panhandle WDA",W
48000002,"02 South Plains WDA",W
48000003,"03 North Texas WDA",W
48000004,"04 North Central WDA",W
48000005,"05 Tarrant County WDA",W
48000006,"06 Dallas WDA",W
48000007,"07 North East WDA",W
48000008,"08 East Texas WDA",W
48000009,"09 West Central WDA",W
48000010,"10 Upper Rio Grande WDA",W
48000011,"11 Permian Basin WDA",W
48000012,"12 Concho Valley WDA",W
48000013,"13 Heart of Texas WDA",W
48000014,"14 Capital Area WDA",W
48000015,"15 Rural Capital WDA",W
48000016,"16 Brazos Valley WDA",W
48000017,"17 Deep East Texas WDA",W
48000018,"18 South East Texas WDA",W
48000019,"19 Golden Crescent WDA",W
48000020,"20 Alamo WDA",W
48000021,"21 South Texas WDA",W
48000022,"22 Coastal Bend WDA",W
48000023,"23 Lower Rio Grande WDA",W
48000024,"24 Cameron County WDA",W
48000025,"25 Texoma WDA",W
48000026,"26 Central Texas WDA",W
48000027,"27 Middle Rio Grande WDA",W
48000028,"28 Gulf Coast WDA",W
